s_num,ep_num,nth_s_ep,seg_num,seg_name,seg_url
4,Episode_118,26,1,Marie Lilienberg and Maria Wahlén,https://unsolvedmysteries.fandom.com//wiki/Marie_Lilienberg_and_Maria_Wahl%C3%A9n
4,Episode_118,26,2,Amelia Earhart,https://unsolvedmysteries.fandom.com//wiki/Amelia_Earhart
4,Episode_118,26,3,The Family of Joe Soll,https://unsolvedmysteries.fandom.com//wiki/The_Family_of_Joe_Soll
4,Episode_118,26,4,Tom Dixon,https://unsolvedmysteries.fandom.com//wiki/Tom_Dixon
4,Episode_118,26,4,Gary Simmons,https://unsolvedmysteries.fandom.com//wiki/Gary_Simmons
4,Episode_118,26,5,The Sisters of Jackie Dragon,https://unsolvedmysteries.fandom.com//wiki/The_Sisters_of_Jackie_Dragon
4,Episode_118,26,6,Richard Condia,https://unsolvedmysteries.fandom.com//wiki/Richard_Condia
4,Episode_119,27,1,Jeanne Tovrea,https://unsolvedmysteries.fandom.com//wiki/Jeanne_Tovrea
4,Episode_119,27,2,Judge John Fairbanks,https://unsolvedmysteries.fandom.com//wiki/Judge_John_Fairbanks
4,Episode_119,27,3,Sherry Eyerly,https://unsolvedmysteries.fandom.com//wiki/Sherry_Eyerly
4,Episode_119,27,4,Sarah DiGennaro,https://unsolvedmysteries.fandom.com//wiki/Sarah_DiGennaro
4,Episode_120,28,1,Vallejo Armored Car Murders,https://unsolvedmysteries.fandom.com//wiki/Vallejo_Armored_Car_Murders
4,Episode_120,28,2,Sharon Johnson,https://unsolvedmysteries.fandom.com//wiki/Sharon_Johnson
4,Episode_120,28,2,Sugar,https://unsolvedmysteries.fandom.com//wiki/Sugar
4,Episode_120,28,3,Roger Dean,https://unsolvedmysteries.fandom.com//wiki/Roger_Dean
4,Episode_120,28,4,Arthur Jones,https://unsolvedmysteries.fandom.com//wiki/Arthur_Jones
4,Episode_120,28,5,Liza Montgomery,https://unsolvedmysteries.fandom.com//wiki/Liza_Montgomery
4,Episode_121,29,1,Noah's Ark,https://unsolvedmysteries.fandom.com//wiki/Noah%27s_Ark
4,Episode_121,29,2,Levia Molinari,https://unsolvedmysteries.fandom.com//wiki/Levia_Molinari
4,Episode_121,29,2,Nicholas Karopoulos,https://unsolvedmysteries.fandom.com//wiki/Nicholas_Karopoulos
4,Episode_121,29,3,Tracy Wofford-Bunn,https://unsolvedmysteries.fandom.com//wiki/Tracy_Wofford-Bunn
4,Episode_121,29,4,Dolores Stradt,https://unsolvedmysteries.fandom.com//wiki/Dolores_Stradt
4,Episode_121,29,5,Colleen Reed,https://unsolvedmysteries.fandom.com//wiki/Colleen_Reed
4,Episode_121,29,5,Kenneth McDuff,https://unsolvedmysteries.fandom.com//wiki/Kenneth_McDuff
4,Episode_122,30,1,Doug Johnston,https://unsolvedmysteries.fandom.com//wiki/Doug_Johnston
4,Episode_122,30,2,James White,https://unsolvedmysteries.fandom.com//wiki/James_White
4,Episode_122,30,3,Rochester Car Heist,https://unsolvedmysteries.fandom.com//wiki/Rochester_Car_Heist
4,Episode_122,30,4,The Siblings of Martha Smith,https://unsolvedmysteries.fandom.com//wiki/The_Siblings_of_Martha_Smith
4,Episode_122,30,5,Chaim Weiss,https://unsolvedmysteries.fandom.com//wiki/Chaim_Weiss
4,Episode_123,31,1,Betty Field,https://unsolvedmysteries.fandom.com//wiki/Betty_Field
4,Episode_123,31,1,Christophe Day,https://unsolvedmysteries.fandom.com//wiki/Christophe_Day
4,Episode_123,31,2,Cheryl Holland,https://unsolvedmysteries.fandom.com//wiki/Cheryl_Holland
4,Episode_123,31,3,Televangelist Bomber,https://unsolvedmysteries.fandom.com//wiki/Televangelist_Bomber
4,Episode_123,31,4,Savior of Cathy Loving,https://unsolvedmysteries.fandom.com//wiki/Savior_of_Cathy_Loving
4,Episode_123,31,5,Beverly McGowan,https://unsolvedmysteries.fandom.com//wiki/Beverly_McGowan
4,Episode_124,32,1,Bill Henderson,https://unsolvedmysteries.fandom.com//wiki/Bill_Henderson
4,Episode_124,32,2,Wytheville UFO Sightings,https://unsolvedmysteries.fandom.com//wiki/Wytheville_UFO_Sightings
4,Episode_124,32,3,Charles Warren Boomer,https://unsolvedmysteries.fandom.com//wiki/Charles_Warren_Boomer
4,Episode_124,32,4,Ohio Prostitute Killer,https://unsolvedmysteries.fandom.com//wiki/Ohio_Prostitute_Killer
4,Episode_124,32,5,Beaty Castle,https://unsolvedmysteries.fandom.com//wiki/Beaty_Castle
4,Episode_124,32,6,Robert Kennedy,https://unsolvedmysteries.fandom.com//wiki/Robert_Kennedy
4,Episode_125,33,1,Scott Johnson,https://unsolvedmysteries.fandom.com//wiki/Scott_Johnson
4,Episode_125,33,2,Madeline and Ada Underwood,https://unsolvedmysteries.fandom.com//wiki/Madeline_and_Ada_Underwood
4,Episode_125,33,3,Belgium UFO,https://unsolvedmysteries.fandom.com//wiki/Belgium_UFO
4,Episode_125,33,4,Philip Breen,https://unsolvedmysteries.fandom.com//wiki/Philip_Breen
4,Episode_126,34,1,Michelle Fazzani,https://unsolvedmysteries.fandom.com//wiki/Michelle_Fazzani
4,Episode_126,34,2,Tom Dixon,https://unsolvedmysteries.fandom.com//wiki/Tom_Dixon
4,Episode_126,34,2,Gary Simmons,https://unsolvedmysteries.fandom.com//wiki/Gary_Simmons
4,Episode_126,34,3,Vallejo Armored Car Murders,https://unsolvedmysteries.fandom.com//wiki/Vallejo_Armored_Car_Murders
4,Episode_127,35,1,George Owens,https://unsolvedmysteries.fandom.com//wiki/George_Owens
4,Episode_127,35,2,Bill Henderson,https://unsolvedmysteries.fandom.com//wiki/Bill_Henderson
4,Episode_127,35,3,Doug Johnston,https://unsolvedmysteries.fandom.com//wiki/Doug_Johnston
4,Episode_128,36,1,The Siblings of Jim Boumgarden,https://unsolvedmysteries.fandom.com//wiki/The_Siblings_of_Jim_Boumgarden
4,Episode_128,36,2,Rose Marie Platt,https://unsolvedmysteries.fandom.com//wiki/Rose_Marie_Platt
4,Episode_129,37,1,Sal Guardado,https://unsolvedmysteries.fandom.com//wiki/Sal_Guardado
4,Episode_129,37,2,Michelle Fazzani,https://unsolvedmysteries.fandom.com//wiki/Michelle_Fazzani
4,Episode_129,37,3,Dolores Stradt,https://unsolvedmysteries.fandom.com//wiki/Dolores_Stradt
4,Episode_129,37,4,Noah's Ark,https://unsolvedmysteries.fandom.com//wiki/Noah%27s_Ark
4,Episode_129,37,5,Tracy Wofford-Bunn,https://unsolvedmysteries.fandom.com//wiki/Tracy_Wofford-Bunn
5,Episode_130,1,1,Tammy Lynn Leppert,https://unsolvedmysteries.fandom.com//wiki/Tammy_Lynn_Leppert
5,Episode_130,1,2,Hudson River UFO,https://unsolvedmysteries.fandom.com//wiki/Hudson_River_UFO
5,Episode_130,1,3,Paducah Plane Jumper,https://unsolvedmysteries.fandom.com//wiki/Paducah_Plane_Jumper
5,Episode_130,1,3,Estelle,https://unsolvedmysteries.fandom.com//wiki/Estelle
5,Episode_131,2,1,Mahfuz Huq,https://unsolvedmysteries.fandom.com//wiki/Mahfuz_Huq
5,Episode_131,2,2,Champ,https://unsolvedmysteries.fandom.com//wiki/Champ
5,Episode_131,2,3,Pierre April,https://unsolvedmysteries.fandom.com//wiki/Pierre_April
5,Episode_131,2,4,Lorene Roberts,https://unsolvedmysteries.fandom.com//wiki/Lorene_Roberts
5,Episode_131,2,5,Joseph Krantz,https://unsolvedmysteries.fandom.com//wiki/Joseph_Krantz
5,Episode_131,2,5,Martha Doe Roberts,https://unsolvedmysteries.fandom.com//wiki/Martha_Doe_Roberts
5,Episode_132,3,1,Seattle Arsonist,https://unsolvedmysteries.fandom.com//wiki/Seattle_Arsonist
5,Episode_132,3,2,Huey Long,https://unsolvedmysteries.fandom.com//wiki/Huey_Long
5,Episode_132,3,2,Carl Weiss,https://unsolvedmysteries.fandom.com//wiki/Carl_Weiss
5,Episode_132,3,3,James Gilreath,https://unsolvedmysteries.fandom.com//wiki/James_Gilreath
5,Episode_133,4,1,David Gordon Smith,https://unsolvedmysteries.fandom.com//wiki/David_Gordon_Smith
5,Episode_133,4,1,Jo Beth Smith,https://unsolvedmysteries.fandom.com//wiki/Jo_Beth_Smith
5,Episode_133,4,2,Clifford Sherwood,https://unsolvedmysteries.fandom.com//wiki/Clifford_Sherwood
5,Episode_133,4,2,George Gumbly,https://unsolvedmysteries.fandom.com//wiki/George_Gumbly
5,Episode_133,4,3,Ed Baker,https://unsolvedmysteries.fandom.com//wiki/Ed_Baker
5,Episode_133,4,4,Paul and Paula Scribner,https://unsolvedmysteries.fandom.com//wiki/Paul_and_Paula_Scribner
5,Episode_133,4,5,Phillip Anthony Moore,https://unsolvedmysteries.fandom.com//wiki/Phillip_Anthony_Moore
5,Episode_134,5,1,Patricia Carlton,https://unsolvedmysteries.fandom.com//wiki/Patricia_Carlton
5,Episode_134,5,2,Charles Warren Boomer,https://unsolvedmysteries.fandom.com//wiki/Charles_Warren_Boomer
5,Episode_134,5,3,Lucie Turmel,https://unsolvedmysteries.fandom.com//wiki/Lucie_Turmel
5,Episode_134,5,4,The Family of Georgia Boyd,https://unsolvedmysteries.fandom.com//wiki/The_Family_of_Georgia_Boyd
5,Episode_134,5,5,Little Miss Panasoffkee,https://unsolvedmysteries.fandom.com//wiki/Little_Miss_Panasoffkee
5,Episode_134,5,6,James Gilreath,https://unsolvedmysteries.fandom.com//wiki/James_Gilreath
5,Episode_135,6,1,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Glen_Loney
5,Episode_135,6,1,Rhonda and Roxanne Anderson,https://unsolvedmysteries.fandom.com//wiki/Rhonda_and_Roxanne_Anderson
5,Episode_135,6,1,Catherine Webb,https://unsolvedmysteries.fandom.com//wiki/Catherine_Webb
5,Episode_135,6,2,New Orleans Serial Killer,https://unsolvedmysteries.fandom.com//wiki/New_Orleans_Serial_Killer
5,Episode_135,6,3,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/The_Savior_of_James_Vernon
5,Episode_135,6,4,J. D. Method,https://unsolvedmysteries.fandom.com//wiki/J._D._Method
5,Episode_136,7,1,Moss Beach Distillery,https://unsolvedmysteries.fandom.com//wiki/Moss_Beach_Distillery
5,Episode_136,7,2,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Drumm_Barracks
5,Episode_136,7,3,"Dylene Zolikoff, Scott Merz, and Dawnette Barker","https://unsolvedmysteries.fandom.com//wiki/Dylene_Zolikoff,_Scott_Merz,_and_Dawnette_Barker"
5,Episode_136,7,4,Pierre April,https://unsolvedmysteries.fandom.com//wiki/Pierre_April
5,Episode_136,7,5,Sandra Evans,https://unsolvedmysteries.fandom.com//wiki/Sandra_Evans
5,Episode_137,8,1,Falcon Lake UFO,https://unsolvedmysteries.fandom.com//wiki/Falcon_Lake_UFO
5,Episode_137,8,2,Jesslyn Rich,https://unsolvedmysteries.fandom.com//wiki/Jesslyn_Rich
5,Episode_137,8,2,Terry Lucas,https://unsolvedmysteries.fandom.com//wiki/Terry_Lucas
5,Episode_137,8,3,Savior of Cathy Loving,https://unsolvedmysteries.fandom.com//wiki/Savior_of_Cathy_Loving
5,Episode_137,8,4,A.J. Breaux,https://unsolvedmysteries.fandom.com//wiki/A.J._Breaux
5,Episode_138,9,1,Charles Shelton,https://unsolvedmysteries.fandom.com//wiki/Charles_Shelton
5,Episode_138,9,2,Pat Farmer,https://unsolvedmysteries.fandom.com//wiki/Pat_Farmer
5,Episode_138,9,2,Jerad Peters,https://unsolvedmysteries.fandom.com//wiki/Jerad_Peters
5,Episode_138,9,3,Richard McNair,https://unsolvedmysteries.fandom.com//wiki/Richard_McNair
5,Episode_138,9,4,Rebecca Young,https://unsolvedmysteries.fandom.com//wiki/Rebecca_Young
5,Episode_139,10,1,George Anderson,https://unsolvedmysteries.fandom.com//wiki/George_Anderson
5,Episode_139,10,2,James Gilreath,https://unsolvedmysteries.fandom.com//wiki/James_Gilreath
5,Episode_139,10,3,Jaclyn Dowaliby,https://unsolvedmysteries.fandom.com//wiki/Jaclyn_Dowaliby
5,Episode_140_.22Special_Live_Edition.22,11,1,Robert Watson,https://unsolvedmysteries.fandom.com//wiki/Robert_Watson
5,Episode_140_.22Special_Live_Edition.22,11,2,Cathy Ferner,https://unsolvedmysteries.fandom.com//wiki/Cathy_Ferner
5,Episode_140_.22Special_Live_Edition.22,11,3,William Korioth,https://unsolvedmysteries.fandom.com//wiki/William_Korioth
5,Episode_140_.22Special_Live_Edition.22,11,3,Windy Korioth,https://unsolvedmysteries.fandom.com//wiki/Windy_Korioth
5,Episode_140_.22Special_Live_Edition.22,11,4,Becky Terry,https://unsolvedmysteries.fandom.com//wiki/Becky_Terry
5,Episode_140_.22Special_Live_Edition.22,11,5,mw-redirect,"https://unsolvedmysteries.fandom.com//wiki/Kimberly,_Katie_and_Kelly_Hurley"
5,Episode_140_.22Special_Live_Edition.22,11,6,Connie Jo Hamilton,https://unsolvedmysteries.fandom.com//wiki/Connie_Jo_Hamilton
5,Episode_140_.22Special_Live_Edition.22,11,7,John Harman,https://unsolvedmysteries.fandom.com//wiki/John_Harman
5,Episode_140_.22Special_Live_Edition.22,11,7,Tracy Davis,https://unsolvedmysteries.fandom.com//wiki/Tracy_Davis
5,Episode_140_.22Special_Live_Edition.22,11,8,Michael Hansen,https://unsolvedmysteries.fandom.com//wiki/Michael_Hansen
5,Episode_140_.22Special_Live_Edition.22,11,8,Cozette Hansen,https://unsolvedmysteries.fandom.com//wiki/Cozette_Hansen
5,Episode_140_.22Special_Live_Edition.22,11,9,Susan Roberts,https://unsolvedmysteries.fandom.com//wiki/Susan_Roberts
5,Episode_140_.22Special_Live_Edition.22,11,9,Ronald Jr. and Aaron Roberts,https://unsolvedmysteries.fandom.com//wiki/Ronald_Jr._and_Aaron_Roberts
5,Episode_140_.22Special_Live_Edition.22,11,10,Elizabeth Ortiz,https://unsolvedmysteries.fandom.com//wiki/Elizabeth_Ortiz
5,Episode_140_.22Special_Live_Edition.22,11,10,Jonathan Ortiz,https://unsolvedmysteries.fandom.com//wiki/Jonathan_Ortiz
5,Episode_140_.22Special_Live_Edition.22,11,11,Joseph Rodia,https://unsolvedmysteries.fandom.com//wiki/Joseph_Rodia
5,Episode_140_.22Special_Live_Edition.22,11,12,Ken Dickerson,https://unsolvedmysteries.fandom.com//wiki/Ken_Dickerson
5,Episode_140_.22Special_Live_Edition.22,11,13,Michelle Fazzani,https://unsolvedmysteries.fandom.com//wiki/Michelle_Fazzani
5,Episode_140_.22Special_Live_Edition.22,11,14,Phillip Anthony Moore,https://unsolvedmysteries.fandom.com//wiki/Phillip_Anthony_Moore
5,Episode_141,12,1,Eva Shoen,https://unsolvedmysteries.fandom.com//wiki/Eva_Shoen
5,Episode_141,12,2,Becky Terry,https://unsolvedmysteries.fandom.com//wiki/Becky_Terry
5,Episode_141,12,3,Windy Korioth,https://unsolvedmysteries.fandom.com//wiki/Windy_Korioth
5,Episode_141,12,3,William Korioth,https://unsolvedmysteries.fandom.com//wiki/William_Korioth
5,Episode_141,12,4,Kathleen Mary Young,https://unsolvedmysteries.fandom.com//wiki/Kathleen_Mary_Young
5,Episode_141,12,5,Edward Bell,https://unsolvedmysteries.fandom.com//wiki/Edward_Bell
5,Episode_141,12,6,Pamela June Ray,https://unsolvedmysteries.fandom.com//wiki/Pamela_June_Ray
5,Episode_142,13,1,The Black Dahlia,https://unsolvedmysteries.fandom.com//wiki/The_Black_Dahlia
5,Episode_142,13,1,Butcher Of Kingsbury Run,https://unsolvedmysteries.fandom.com//wiki/Butcher_Of_Kingsbury_Run
5,Episode_142,13,2,"Erick, Glynda, and Keath Nickerson","https://unsolvedmysteries.fandom.com//wiki/Erick,_Glynda,_and_Keath_Nickerson"
5,Episode_142,13,3,Hotel Bullock,https://unsolvedmysteries.fandom.com//wiki/Hotel_Bullock
5,Episode_142,13,4,Alexander Olive,https://unsolvedmysteries.fandom.com//wiki/Alexander_Olive
5,Episode_143,14,1,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Luis_Diaz
5,Episode_143,14,1,The Bird Road Rapist,https://unsolvedmysteries.fandom.com//wiki/The_Bird_Road_Rapist
5,Episode_143,14,2,The Family of Charles Stubin,https://unsolvedmysteries.fandom.com//wiki/The_Family_of_Charles_Stubin
5,Episode_143,14,3,Michael Anthony Starr,https://unsolvedmysteries.fandom.com//wiki/Michael_Anthony_Starr
5,Episode_144,15,1,Chucky McGivern,https://unsolvedmysteries.fandom.com//wiki/Chucky_McGivern
5,Episode_144,15,2,The Search of Alexandra Stantzos,https://unsolvedmysteries.fandom.com//wiki/The_Search_of_Alexandra_Stantzos
5,Episode_144,15,3,James Russell,https://unsolvedmysteries.fandom.com//wiki/James_Russell
5,Episode_144,15,3,Darlene and Davida Ebmeier,https://unsolvedmysteries.fandom.com//wiki/Darlene_and_Davida_Ebmeier
5,Episode_144,15,3,Thomas Manion,https://unsolvedmysteries.fandom.com//wiki/Thomas_Manion
5,Episode_144,15,3,Madding Family,https://unsolvedmysteries.fandom.com//wiki/Madding_Family
5,Episode_144,15,4,Mickey Allen Samson,https://unsolvedmysteries.fandom.com//wiki/Mickey_Allen_Samson
5,Episode_144,15,4,Fu Teed Wong,https://unsolvedmysteries.fandom.com//wiki/Fu_Teed_Wong
5,Episode_144,15,4,The Children of Uta Collins,https://unsolvedmysteries.fandom.com//wiki/The_Children_of_Uta_Collins
5,Episode_144,15,5,Anthonette Cayedito,https://unsolvedmysteries.fandom.com//wiki/Anthonette_Cayedito
5,Episode_144,15,6,The Friend of Russell and Jean Johnson,https://unsolvedmysteries.fandom.com//wiki/The_Friend_of_Russell_and_Jean_Johnson
5,Episode_145,16,1,Rick McCue,https://unsolvedmysteries.fandom.com//wiki/Rick_McCue
5,Episode_145,16,1,Alene Courchesne,https://unsolvedmysteries.fandom.com//wiki/Alene_Courchesne
5,Episode_145,16,2,Champ,https://unsolvedmysteries.fandom.com//wiki/Champ
5,Episode_145,16,3,Mahfuz Huq,https://unsolvedmysteries.fandom.com//wiki/Mahfuz_Huq
5,Episode_146,17,1,Neal Jennings,https://unsolvedmysteries.fandom.com//wiki/Neal_Jennings
5,Episode_146,17,1,Bill Roberts,https://unsolvedmysteries.fandom.com//wiki/Bill_Roberts
5,Episode_146,17,2,Charles Warren Boomer,https://unsolvedmysteries.fandom.com//wiki/Charles_Warren_Boomer
5,Episode_146,17,3,Sal Guardado,https://unsolvedmysteries.fandom.com//wiki/Sal_Guardado
5,Episode_146,17,4,Patricia Carlton,https://unsolvedmysteries.fandom.com//wiki/Patricia_Carlton
5,Episode_146,17,5,Phillip Anthony Moore,https://unsolvedmysteries.fandom.com//wiki/Phillip_Anthony_Moore
5,Episode_146,17,6,Little Miss Panasoffkee,https://unsolvedmysteries.fandom.com//wiki/Little_Miss_Panasoffkee
5,Episode_147,18,1,Yamashita's Treasure,https://unsolvedmysteries.fandom.com//wiki/Yamashita%27s_Treasure
5,Episode_147,18,2,Kaitlyn Arquette,https://unsolvedmysteries.fandom.com//wiki/Kaitlyn_Arquette
5,Episode_147,18,3,Terry Smith,https://unsolvedmysteries.fandom.com//wiki/Terry_Smith
5,Episode_148,19,1,Guardian UFO,https://unsolvedmysteries.fandom.com//wiki/Guardian_UFO
5,Episode_148,19,2,"Erick, Glynda, and Keath Nickerson","https://unsolvedmysteries.fandom.com//wiki/Erick,_Glynda,_and_Keath_Nickerson"
5,Episode_148,19,3,Lucy,https://unsolvedmysteries.fandom.com//wiki/Lucy
5,Episode_148,19,4,Larry George,https://unsolvedmysteries.fandom.com//wiki/Larry_George
5,Episode_148,19,5,The Siblings of Eugene Price,https://unsolvedmysteries.fandom.com//wiki/The_Siblings_of_Eugene_Price
5,Episode_149,20,1,Rolando Cruz and Alejandro Hernandez,https://unsolvedmysteries.fandom.com//wiki/Rolando_Cruz_and_Alejandro_Hernandez
5,Episode_149,20,1,Jeanine Nicarico,https://unsolvedmysteries.fandom.com//wiki/Jeanine_Nicarico
5,Episode_149,20,2,Connie Jo Hamilton,https://unsolvedmysteries.fandom.com//wiki/Connie_Jo_Hamilton
5,Episode_149,20,3,Maureen Keewatincappo,https://unsolvedmysteries.fandom.com//wiki/Maureen_Keewatincappo
5,Episode_149,20,3,Bernie and Calvin Seaton,https://unsolvedmysteries.fandom.com//wiki/Bernie_and_Calvin_Seaton
5,Episode_149,20,4,The Siblings of Jim Boumgarden,https://unsolvedmysteries.fandom.com//wiki/The_Siblings_of_Jim_Boumgarden
5,Episode_150,21,1,Don Decker,https://unsolvedmysteries.fandom.com//wiki/Don_Decker
5,Episode_150,21,2,Michael Hunter,https://unsolvedmysteries.fandom.com//wiki/Michael_Hunter
5,Episode_150,21,3,Tom Hughes,https://unsolvedmysteries.fandom.com//wiki/Tom_Hughes
5,Episode_150,21,4,Dolores Ford,https://unsolvedmysteries.fandom.com//wiki/Dolores_Ford
5,Episode_150,21,5,The Siblings of Eugene Price,https://unsolvedmysteries.fandom.com//wiki/The_Siblings_of_Eugene_Price
5,Episode_151,22,1,Bashir Kouchacji,https://unsolvedmysteries.fandom.com//wiki/Bashir_Kouchacji
5,Episode_151,22,2,Sharon Rogers,https://unsolvedmysteries.fandom.com//wiki/Sharon_Rogers
5,Episode_151,22,3,Savior of Phillip Macri,https://unsolvedmysteries.fandom.com//wiki/Savior_of_Phillip_Macri
5,Episode_151,22,4,Martha Doe Roberts,https://unsolvedmysteries.fandom.com//wiki/Martha_Doe_Roberts
5,Episode_151,22,5,"Dylene Zolikoff, Scott Merz, and Dawnette Barker","https://unsolvedmysteries.fandom.com//wiki/Dylene_Zolikoff,_Scott_Merz,_and_Dawnette_Barker"
5,Episode_152,23,1,Chad Langford,https://unsolvedmysteries.fandom.com//wiki/Chad_Langford
5,Episode_152,23,2,Tony Miller,https://unsolvedmysteries.fandom.com//wiki/Tony_Miller
5,Episode_152,23,3,Scott Hill,https://unsolvedmysteries.fandom.com//wiki/Scott_Hill
5,Episode_152,23,4,Gabby's Bones,https://unsolvedmysteries.fandom.com//wiki/Gabby%27s_Bones
5,Episode_153,24,1,Danny Casolaro,https://unsolvedmysteries.fandom.com//wiki/Danny_Casolaro
5,Episode_153,24,2,Margaret Wiesner,https://unsolvedmysteries.fandom.com//wiki/Margaret_Wiesner
5,Episode_153,24,3,Blind River Killer,https://unsolvedmysteries.fandom.com//wiki/Blind_River_Killer
5,Episode_153,24,3,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Jacqueline_McAllister_and_Brian_Major
5,Episode_153,24,4,Susan and Shane Hamwi,https://unsolvedmysteries.fandom.com//wiki/Susan_and_Shane_Hamwi
5,Episode_153,24,4,John Purvis,https://unsolvedmysteries.fandom.com//wiki/John_Purvis
5,Episode_154,25,1,Mario Amado,https://unsolvedmysteries.fandom.com//wiki/Mario_Amado
5,Episode_154,25,2,Falcon Lake UFO,https://unsolvedmysteries.fandom.com//wiki/Falcon_Lake_UFO
5,Episode_154,25,3,Savior of Cathy Loving,https://unsolvedmysteries.fandom.com//wiki/Savior_of_Cathy_Loving
5,Episode_154,25,4,A.J. Breaux,https://unsolvedmysteries.fandom.com//wiki/A.J._Breaux
5,Episode_155,26,1,Dr. Martin Luther King,https://unsolvedmysteries.fandom.com//wiki/Dr._Martin_Luther_King
5,Episode_155,26,2,J. D. Method,https://unsolvedmysteries.fandom.com//wiki/J._D._Method
5,Episode_155,26,3,New Orleans Serial Killer,https://unsolvedmysteries.fandom.com//wiki/New_Orleans_Serial_Killer
5,Episode_156,27,1,Image of Guadalupe,https://unsolvedmysteries.fandom.com//wiki/Image_of_Guadalupe
5,Episode_156,27,2,Stahl Painting Theft,https://unsolvedmysteries.fandom.com//wiki/Stahl_Painting_Theft
5,Episode_156,27,3,Bernie and Calvin Seaton,https://unsolvedmysteries.fandom.com//wiki/Bernie_and_Calvin_Seaton
5,Episode_156,27,4,Tom Roche,https://unsolvedmysteries.fandom.com//wiki/Tom_Roche
5,Episode_156,27,5,David Hurley,https://unsolvedmysteries.fandom.com//wiki/David_Hurley
5,Episode_157,28,1,Julius Patterson and Paulette Hite,https://unsolvedmysteries.fandom.com//wiki/Julius_Patterson_and_Paulette_Hite
5,Episode_157,28,2,Ramzi Ahmed Yousef,https://unsolvedmysteries.fandom.com//wiki/Ramzi_Ahmed_Yousef
5,Episode_157,28,3,Edward Bell,https://unsolvedmysteries.fandom.com//wiki/Edward_Bell
5,Episode_157,28,4,Eva Shoen,https://unsolvedmysteries.fandom.com//wiki/Eva_Shoen
5,Episode_157,28,5,The Father of Jeannie Wagner,https://unsolvedmysteries.fandom.com//wiki/The_Father_of_Jeannie_Wagner
5,Episode_158,29,1,Dede Rosenthal,https://unsolvedmysteries.fandom.com//wiki/Dede_Rosenthal
5,Episode_158,29,2,Greg Webb,https://unsolvedmysteries.fandom.com//wiki/Greg_Webb
5,Episode_158,29,3,George Anderson,https://unsolvedmysteries.fandom.com//wiki/George_Anderson
5,Episode_158,29,4,Neal Jennings,https://unsolvedmysteries.fandom.com//wiki/Neal_Jennings
5,Episode_158,29,4,Bill Roberts,https://unsolvedmysteries.fandom.com//wiki/Bill_Roberts
5,Episode_159,30,1,Gander Plane Crash,https://unsolvedmysteries.fandom.com//wiki/Gander_Plane_Crash
5,Episode_159,30,2,Arthur Lloyd,https://unsolvedmysteries.fandom.com//wiki/Arthur_Lloyd
5,Episode_159,30,3,Nelson DeCloud,https://unsolvedmysteries.fandom.com//wiki/Nelson_DeCloud
5,Episode_159,30,4,Becky Terry,https://unsolvedmysteries.fandom.com//wiki/Becky_Terry
5,Episode_160,31,1,Eileen Mangold,https://unsolvedmysteries.fandom.com//wiki/Eileen_Mangold
5,Episode_160,31,2,David Gordon Smith,https://unsolvedmysteries.fandom.com//wiki/David_Gordon_Smith
5,Episode_160,31,3,"Erick, Glynda, and Keath Nickerson","https://unsolvedmysteries.fandom.com//wiki/Erick,_Glynda,_and_Keath_Nickerson"
5,Episode_160,31,4,Hotel Bullock,https://unsolvedmysteries.fandom.com//wiki/Hotel_Bullock
5,Episode_160,31,5,Alexander Olive,https://unsolvedmysteries.fandom.com//wiki/Alexander_Olive
5,Episode_161,32,1,Tina Resch,https://unsolvedmysteries.fandom.com//wiki/Tina_Resch
5,Episode_161,32,2,Milk Carton Bandit,https://unsolvedmysteries.fandom.com//wiki/Milk_Carton_Bandit
5,Episode_161,32,2,Grandpa Bandit,https://unsolvedmysteries.fandom.com//wiki/Grandpa_Bandit
5,Episode_161,32,3,The Parents of Miriam,https://unsolvedmysteries.fandom.com//wiki/The_Parents_of_Miriam
5,Episode_161,32,4,The Crew of the L-8,https://unsolvedmysteries.fandom.com//wiki/The_Crew_of_the_L-8
5,Episode_161,32,5,Reggie DePalma,https://unsolvedmysteries.fandom.com//wiki/Reggie_DePalma
5,Episode_161,32,6,Rick McCue,https://unsolvedmysteries.fandom.com//wiki/Rick_McCue
5,Episode_161,32,6,Alene Courchesne,https://unsolvedmysteries.fandom.com//wiki/Alene_Courchesne
5,Episode_161,32,7,Michael Lloyd Self,https://unsolvedmysteries.fandom.com//wiki/Michael_Lloyd_Self
5,Episode_161,32,7,Rhonda Johnson and Sharon Shaw,https://unsolvedmysteries.fandom.com//wiki/Rhonda_Johnson_and_Sharon_Shaw
5,Episode_162,33,1,Lyle Moody,https://unsolvedmysteries.fandom.com//wiki/Lyle_Moody
5,Episode_162,33,2,Savior of Phillip Macri,https://unsolvedmysteries.fandom.com//wiki/Savior_of_Phillip_Macri
5,Episode_162,33,3,Yamashita's Treasure,https://unsolvedmysteries.fandom.com//wiki/Yamashita%27s_Treasure
5,Episode_163,34,1,Brian Brophil,https://unsolvedmysteries.fandom.com//wiki/Brian_Brophil
